initiator_role,metadata,app_version,initiator,session_id,ip_address,previous_hash,event_type,feature,action,user_agent,hash,status,id,created_date,updated_date,created_by_id,is_sample
"system","{""count"":500}","2025.5","System","sess_1771627142026_kizojxfhw","","","EXPORT_DATA","AuditLog","Exported audit logs","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","227c2bee0a9e44a4e5375efafeec17956df3a64945fdff7c277fe073291546a4","SUCCESS","6998e4e3f816eba8f8ef66e8","2026-02-20T22:49:07.261000","2026-02-20T22:49:07.261000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":87}","2025.5","User","sess_1771624081950_g0ixi49io","","f7ee59fdd2cceed5aae6a9b8fc150e62f6ab716efb6cccb82a300f9946070e81","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","4e9e3d86d2b3b7742e228c37f2ddd1b867b5b9088913c3202459a20ae8029d35","AUTHORIZED","6998d792980a98df54db3ba0","2026-02-20T21:52:18.903000","2026-02-20T21:52:18.903000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":92}","2025.5","User","sess_1771624081950_g0ixi49io","","87093e5b626c55c5051c0ef4d93964041308db49ee8090ecf34f2616063fa7c6","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","ea4e93f47e82a54fd620823907e8c54aecd17ad04c458f4d3efc9cc4c48fe8ce","AUTHORIZED","6998d792c0a6f2d5f8bf1276","2026-02-20T21:52:18.902000","2026-02-20T21:52:18.902000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":109}","2025.5","User","sess_1771624081950_g0ixi49io","","faf0d02b20532d930814404d586129aca8bfc0349540a6868a3545724a98056a","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","d78be6956fb8a5a840e32eb79c2d0f89c2445cddb0e38c36043df4f1a403a584","AUTHORIZED","6998d7923880468b2dd89091","2026-02-20T21:52:18.889000","2026-02-20T21:52:18.889000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":109}","2025.5","User","sess_1771624081950_g0ixi49io","","faf0d02b20532d930814404d586129aca8bfc0349540a6868a3545724a98056a","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","d78be6956fb8a5a840e32eb79c2d0f89c2445cddb0e38c36043df4f1a403a584","AUTHORIZED","6998d79233282e8141c57c45","2026-02-20T21:52:18.887000","2026-02-20T21:52:18.887000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":87}","2025.5","User","sess_1771624081950_g0ixi49io","","f7ee59fdd2cceed5aae6a9b8fc150e62f6ab716efb6cccb82a300f9946070e81","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","03c1727e9ab7cdeb45e022fc29cec98ff1e9001a168798d41d9d87f1e57ecf3c","AUTHORIZED","6998d7923045d2af94d2e1d9","2026-02-20T21:52:18.885000","2026-02-20T21:52:18.885000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":109}","2025.5","User","sess_1771624081950_g0ixi49io","","faf0d02b20532d930814404d586129aca8bfc0349540a6868a3545724a98056a","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","f12a66b751a1c1392e7109850349bc1b16bebdff81555bcbefeda4261abb1cfd","AUTHORIZED","6998d792159f90bb247c29c8","2026-02-20T21:52:18.882000","2026-02-20T21:52:18.882000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":106}","2025.5","User","sess_1771624081950_g0ixi49io","","23ea35ad6b2b90ca40465d4dc45a26146026d229688f9e85eb79fa0bcb75c2de","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","28591d0cf5fb414393c5ea912e102627266eb586b5173e4375d5447c080b1d06","AUTHORIZED","6998d79228c19cf77cc6369a","2026-02-20T21:52:18.881000","2026-02-20T21:52:18.881000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":100}","2025.5","User","sess_1771624081950_g0ixi49io","","e62d3b61dc98ecf374cf26a3262c9b74da650360b89ea993971b77d301260d79","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","6fbebbd5b7e54e453e18cc575d64c126a8881c7d190db91c5cfc914c8271d630","AUTHORIZED","6998d792e7608569d2f34324","2026-02-20T21:52:18.877000","2026-02-20T21:52:18.877000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":98}","2025.5","User","sess_1771624081950_g0ixi49io","","8a849948e9303c9741bc8f4a9a9ab6fac3a3b545c8907b189d097545fce4f30c","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","b49912fdd8383a47b41a13d021b564907cc21363d55bb98abb61b7f78df63670","AUTHORIZED","6998d792392789a71a22b7bd","2026-02-20T21:52:18.876000","2026-02-20T21:52:18.876000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":97}","2025.5","User","sess_1771624081950_g0ixi49io","","390de359984bf3030882cd20a3cd2b09aaaa6713d96b2c39771b2e0b90cfea81","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","c474327f5ea67eb6a8ea1aa1d17021444dbaea7ad3972d58d13d9e8995796097","AUTHORIZED","6998d79215893e81f6c6bd5f","2026-02-20T21:52:18.875000","2026-02-20T21:52:18.875000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":110}","2025.5","User","sess_1771624081950_g0ixi49io","","d8091f55651d9c193489305afb8eeb856c2d825c6acfc3f076006dacdb468763","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","6d76c9645b02c8dd26e531d78acf2310401c910420659542e2a2100dd70164e7","AUTHORIZED","6998d7923ca5a0953e8508b1","2026-02-20T21:52:18.874000","2026-02-20T21:52:18.874000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":109}","2025.5","User","sess_1771624081950_g0ixi49io","","faf0d02b20532d930814404d586129aca8bfc0349540a6868a3545724a98056a","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","34dc9b4a3779ba91a44949847ed68858689593488dd13e61bab2d73ddf21b350","AUTHORIZED","6998d7921384a5a561cc00fe","2026-02-20T21:52:18.873000","2026-02-20T21:52:18.873000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":88}","2025.5","User","sess_1771624081950_g0ixi49io","","03c1727e9ab7cdeb45e022fc29cec98ff1e9001a168798d41d9d87f1e57ecf3c","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","dac1cc5bd55052e43991a21fc7d0b466edae200187f3d450632839cd77731688","AUTHORIZED","6998d792790d453ec10561ac","2026-02-20T21:52:18.873000","2026-02-20T21:52:18.873000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":91}","2025.5","User","sess_1771624081950_g0ixi49io","","df9004b94fa3228ecb3ffcaacadcbd705ecb4b043ea964816012071f9bc479c3","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","ec5599ee156e8e4d193ab3f880b3f11c7b68093aaf3911113305c3b9b9818650","AUTHORIZED","6998d792e43ea7ad25f4683d","2026-02-20T21:52:18.873000","2026-02-20T21:52:18.873000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":107}","2025.5","User","sess_1771624081950_g0ixi49io","","13ae82564e78bc529890415da37971d2d1745f5bb5c1c556badfc64210790b7b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","e95df4e106381ecfb0fab7ad6289e3c709b4e2e9a20967cf022c190e7d8e94bd","AUTHORIZED","6998d792b996f84fbd02f797","2026-02-20T21:52:18.872000","2026-02-20T21:52:18.872000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":109}","2025.5","User","sess_1771624081950_g0ixi49io","","faf0d02b20532d930814404d586129aca8bfc0349540a6868a3545724a98056a","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","d78be6956fb8a5a840e32eb79c2d0f89c2445cddb0e38c36043df4f1a403a584","AUTHORIZED","6998d79276f5639a628f3d15","2026-02-20T21:52:18.872000","2026-02-20T21:52:18.872000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":89}","2025.5","User","sess_1771624081950_g0ixi49io","","ce2757c26437bf743ce53e427dcbe484e78912911489a1843bb054a300bd38b5","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","df9004b94fa3228ecb3ffcaacadcbd705ecb4b043ea964816012071f9bc479c3","AUTHORIZED","6998d79239fc1bd32c86c759","2026-02-20T21:52:18.872000","2026-02-20T21:52:18.872000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":85}","2025.5","User","sess_1771624081950_g0ixi49io","","de004f70fbd129434d2069f9cf230258574beb957a0c6eb9bfbb0c114e6456bb","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","cd8e7d357c0fe5a115a50d0185e268477aae2d8d1be6bdd63daf0273ece9c8fb","AUTHORIZED","6998d792e8ff7819948f639d","2026-02-20T21:52:18.871000","2026-02-20T21:52:18.871000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":84}","2025.5","User","sess_1771624081950_g0ixi49io","","95c7893c924a4d38d403ed35bf2df0ab674eea12259345fe7ba374b5702eb3c7","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","de004f70fbd129434d2069f9cf230258574beb957a0c6eb9bfbb0c114e6456bb","AUTHORIZED","6998d79279c7fe35489ac1e5","2026-02-20T21:52:18.871000","2026-02-20T21:52:18.871000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":110}","2025.5","User","sess_1771624081950_g0ixi49io","","d8091f55651d9c193489305afb8eeb856c2d825c6acfc3f076006dacdb468763","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","6d76c9645b02c8dd26e531d78acf2310401c910420659542e2a2100dd70164e7","AUTHORIZED","6998d792c4cefcc531483751","2026-02-20T21:52:18.871000","2026-02-20T21:52:18.871000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":106}","2025.5","User","sess_1771624081950_g0ixi49io","","23ea35ad6b2b90ca40465d4dc45a26146026d229688f9e85eb79fa0bcb75c2de","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","f01310ed2eb02f83efecae9e66bfddaf3ba79240097a16b4b2e0d3487e137960","AUTHORIZED","6998d79275928739a814d234","2026-02-20T21:52:18.870000","2026-02-20T21:52:18.870000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":112}","2025.5","User","sess_1771624081950_g0ixi49io","","a7794e79f4034115e32f6ed6fd5fcec77524e92ef081458a58cd44b9be2f174a","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","a0ea8e991cc84fd9a106a78020cae19e9cff08e7068f4b6785e3b98eeb1a5487","AUTHORIZED","6998d7928165bcd42b8db8e7","2026-02-20T21:52:18.870000","2026-02-20T21:52:18.870000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":101}","2025.5","User","sess_1771624081950_g0ixi49io","","15ee829d9d37092ce9e06c198373dee9819b04ff65e4ce0cdd74ab658aa23c04","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","1fa40f01d10d7ea7f7e4a6e2a80ff1aa908b39937e804f046b5a4a30cd9d0363","AUTHORIZED","6998d792d72311c52ef3bae6","2026-02-20T21:52:18.869000","2026-02-20T21:52:18.869000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":96}","2025.5","User","sess_1771624081950_g0ixi49io","","1b246b1ab3e5ec9e231c17e56f95352ea252b06efd6eee6bedecd8676ee6a3de","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","390de359984bf3030882cd20a3cd2b09aaaa6713d96b2c39771b2e0b90cfea81","AUTHORIZED","6998d79239a897974f6adf41","2026-02-20T21:52:18.869000","2026-02-20T21:52:18.869000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":106}","2025.5","User","sess_1771624081950_g0ixi49io","","23ea35ad6b2b90ca40465d4dc45a26146026d229688f9e85eb79fa0bcb75c2de","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","f01310ed2eb02f83efecae9e66bfddaf3ba79240097a16b4b2e0d3487e137960","AUTHORIZED","6998d792da656e1859f42880","2026-02-20T21:52:18.868000","2026-02-20T21:52:18.868000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":106}","2025.5","User","sess_1771624081950_g0ixi49io","","23ea35ad6b2b90ca40465d4dc45a26146026d229688f9e85eb79fa0bcb75c2de","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","f01310ed2eb02f83efecae9e66bfddaf3ba79240097a16b4b2e0d3487e137960","AUTHORIZED","6998d792977469e61f395773","2026-02-20T21:52:18.863000","2026-02-20T21:52:18.863000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":109}","2025.5","User","sess_1771624081950_g0ixi49io","","faf0d02b20532d930814404d586129aca8bfc0349540a6868a3545724a98056a","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","34dc9b4a3779ba91a44949847ed68858689593488dd13e61bab2d73ddf21b350","AUTHORIZED","6998d792223f1ff871f22dd0","2026-02-20T21:52:18.861000","2026-02-20T21:52:18.861000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":96}","2025.5","User","sess_1771624081950_g0ixi49io","","1b246b1ab3e5ec9e231c17e56f95352ea252b06efd6eee6bedecd8676ee6a3de","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","390de359984bf3030882cd20a3cd2b09aaaa6713d96b2c39771b2e0b90cfea81","AUTHORIZED","6998d792dd51bf21238d7ad9","2026-02-20T21:52:18.859000","2026-02-20T21:52:18.859000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":110}","2025.5","User","sess_1771624081950_g0ixi49io","","d8091f55651d9c193489305afb8eeb856c2d825c6acfc3f076006dacdb468763","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","6d76c9645b02c8dd26e531d78acf2310401c910420659542e2a2100dd70164e7","AUTHORIZED","6998d792f40ed6bda0840ad3","2026-02-20T21:52:18.859000","2026-02-20T21:52:18.859000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":100}","2025.5","User","sess_1771624081950_g0ixi49io","","e62d3b61dc98ecf374cf26a3262c9b74da650360b89ea993971b77d301260d79","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","6fbebbd5b7e54e453e18cc575d64c126a8881c7d190db91c5cfc914c8271d630","AUTHORIZED","6998d7927751e5823d115e2c","2026-02-20T21:52:18.852000","2026-02-20T21:52:18.852000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":105}","2025.5","User","sess_1771624081950_g0ixi49io","","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","c3ee4b839c55c39d4d62f5ac2f898a63ae5751a80496daa3684cee231bf7f1d1","AUTHORIZED","6998d792a9bbe19f62e27f7b","2026-02-20T21:52:18.827000","2026-02-20T21:52:18.827000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":107}","2025.5","User","sess_1771624081950_g0ixi49io","","13ae82564e78bc529890415da37971d2d1745f5bb5c1c556badfc64210790b7b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","e95df4e106381ecfb0fab7ad6289e3c709b4e2e9a20967cf022c190e7d8e94bd","AUTHORIZED","6998d792bc4317d53e164f70","2026-02-20T21:52:18.814000","2026-02-20T21:52:18.814000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":109}","2025.5","User","sess_1771624081950_g0ixi49io","","faf0d02b20532d930814404d586129aca8bfc0349540a6868a3545724a98056a","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","34dc9b4a3779ba91a44949847ed68858689593488dd13e61bab2d73ddf21b350","AUTHORIZED","6998d792303af71d6726b97a","2026-02-20T21:52:18.809000","2026-02-20T21:52:18.809000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":110}","2025.5","User","sess_1771624081950_g0ixi49io","","d8091f55651d9c193489305afb8eeb856c2d825c6acfc3f076006dacdb468763","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","6d76c9645b02c8dd26e531d78acf2310401c910420659542e2a2100dd70164e7","AUTHORIZED","6998d7924e837b73843df59d","2026-02-20T21:52:18.809000","2026-02-20T21:52:18.809000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":112}","2025.5","User","sess_1771624081950_g0ixi49io","","606d4b92d0f74e76cce023138b38114bf91083b52a6207db0587df5fae129683","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","a7794e79f4034115e32f6ed6fd5fcec77524e92ef081458a58cd44b9be2f174a","AUTHORIZED","6998d792a00b353994d1595b","2026-02-20T21:52:18.806000","2026-02-20T21:52:18.806000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":110}","2025.5","User","sess_1771624081950_g0ixi49io","","d8091f55651d9c193489305afb8eeb856c2d825c6acfc3f076006dacdb468763","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","6d76c9645b02c8dd26e531d78acf2310401c910420659542e2a2100dd70164e7","AUTHORIZED","6998d7922f0a6ce798427156","2026-02-20T21:52:18.798000","2026-02-20T21:52:18.798000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":108}","2025.5","User","sess_1771624081950_g0ixi49io","","f42dfa8ad999c0b0f0e0e62fa4fd163f31655e66c0bbd2ce30b2917e4032611e","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","429e8e6eff784077d02d9b9cbafe73a2085ac0c6dfc3bcaee8024da192681ef3","AUTHORIZED","6998d79240ca6298503d583d","2026-02-20T21:52:18.795000","2026-02-20T21:52:18.795000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":105}","2025.5","User","sess_1771624081950_g0ixi49io","","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","f6a763e739ac6371b3a2b2e040e513849958ed6e6a76e17226510bc053398084","AUTHORIZED","6998d792e15436e84c39c4d3","2026-02-20T21:52:18.793000","2026-02-20T21:52:18.793000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":86}","2025.5","User","sess_1771624081950_g0ixi49io","","abb674ace81e5d1d1860f5b65e74e2226ba126882f6537ad60dba74e97876a94","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","f7ee59fdd2cceed5aae6a9b8fc150e62f6ab716efb6cccb82a300f9946070e81","AUTHORIZED","6998d792becfae4c948e4a3c","2026-02-20T21:52:18.788000","2026-02-20T21:52:18.788000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":102}","2025.5","User","sess_1771624081950_g0ixi49io","","5400374c5386d68ef9e16d49be6dca4c343b210c61afa2ad8943333363185327","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","0d2ec4821f9e35b69a9cd6238021edce95c075d81900b45bb4b4271a0a7ff80f","AUTHORIZED","6998d792278f7a01ea59c958","2026-02-20T21:52:18.788000","2026-02-20T21:52:18.789000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":105}","2025.5","User","sess_1771624081950_g0ixi49io","","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","f6a763e739ac6371b3a2b2e040e513849958ed6e6a76e17226510bc053398084","AUTHORIZED","6998d79277948b5513a71209","2026-02-20T21:52:18.779000","2026-02-20T21:52:18.779000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":91}","2025.5","User","sess_1771624081950_g0ixi49io","","df9004b94fa3228ecb3ffcaacadcbd705ecb4b043ea964816012071f9bc479c3","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","ec5599ee156e8e4d193ab3f880b3f11c7b68093aaf3911113305c3b9b9818650","AUTHORIZED","6998d792716f173d31e3d8a9","2026-02-20T21:52:18.779000","2026-02-20T21:52:18.779000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":107}","2025.5","User","sess_1771624081950_g0ixi49io","","13ae82564e78bc529890415da37971d2d1745f5bb5c1c556badfc64210790b7b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","f42dfa8ad999c0b0f0e0e62fa4fd163f31655e66c0bbd2ce30b2917e4032611e","AUTHORIZED","6998d792a3a6b6a8c0a30cb0","2026-02-20T21:52:18.778000","2026-02-20T21:52:18.778000","68dbfcb329e82d13ee45e2a3","false"
